Main Clock Divider,TCCx Prescaler,Resolution,PWM Frequency
28,2,1700,1008.40
56,1,1700,1008.40
17,4,1400,1008.40
34,2,1400,1008.40
68,1,1400,1008.40
119,1,800,1008.40
17,8,700,1008.40
34,4,700,1008.40
68,2,700,1008.40
136,1,700,1008.40
119,2,400,1008.40
238,1,400,1008.40
119,4,200,1008.40
238,2,200,1008.40
119,8,100,1008.40
238,4,100,1008.40
1,1,95300,1007.35
1,1,95400,1006.29
1,2,47700,1006.29
2,1,47700,1006.29
3,1,31800,1006.29
3,2,15900,1006.29
6,1,15900,1006.29
9,1,10600,1006.29
9,2,5300,1006.29
18,1,5300,1006.29
53,1,1800,1006.29
53,2,900,1006.29
106,1,900,1006.29
159,1,600,1006.29
159,2,300,1006.29
1,1,95500,1005.24
5,1,19100,1005.24
191,1,500,1005.24
1,1,95600,1004.18
1,2,47800,1004.18
2,1,47800,1004.18
1,4,23900,1004.18
2,2,23900,1004.18
4,1,23900,1004.18
239,1,400,1004.18
239,2,200,1004.18
239,4,100,1004.18
1,1,95700,1003.13
3,1,31900,1003.13
11,1,8700,1003.13
29,1,3300,1003.13
33,1,2900,1003.13
87,1,1100,1003.13
1,1,95800,1002.09
1,2,47900,1002.09
2,1,47900,1002.09
1,1,95900,1001.04
7,1,13700,1001.04
137,1,700,1001.04
1,1,96000,1000.00
1,2,48000,1000.00
2,1,48000,1000.00
3,1,32000,1000.00
1,4,24000,1000.00
2,2,24000,1000.00
4,1,24000,1000.00
5,1,19200,1000.00
3,2,16000,1000.00
6,1,16000,1000.00
1,8,12000,1000.00
2,4,12000,1000.00
4,2,12000,1000.00
8,1,12000,1000.00
5,2,9600,1000.00
10,1,9600,1000.00
3,4,8000,1000.00
6,2,8000,1000.00
12,1,8000,1000.00
15,1,6400,1000.00
1,16,6000,1000.00
2,8,6000,1000.00
4,4,6000,1000.00
8,2,6000,1000.00
16,1,6000,1000.00
5,4,4800,1000.00
10,2,4800,1000.00
20,1,4800,1000.00
3,8,4000,1000.00
6,4,4000,1000.00
12,2,4000,1000.00
24,1,4000,1000.00
15,2,3200,1000.00
30,1,3200,1000.00
2,16,3000,1000.00
4,8,3000,1000.00
8,4,3000,1000.00
16,2,3000,1000.00
32,1,3000,1000.00
5,8,2400,1000.00
10,4,2400,1000.00
20,2,2400,1000.00
40,1,2400,1000.00
3,16,2000,1000.00
6,8,2000,1000.00
12,4,2000,1000.00
24,2,2000,1000.00
48,1,2000,1000.00
15,4,1600,1000.00
30,2,1600,1000.00
60,1,1600,1000.00
1,64,1500,1000.00
4,16,1500,1000.00
8,8,1500,1000.00
16,4,1500,1000.00
32,2,1500,1000.00
64,1,1500,1000.00
5,16,1200,1000.00
10,8,1200,1000.00
20,4,1200,1000.00
40,2,1200,1000.00
80,1,1200,1000.00
6,16,1000,1000.00
12,8,1000,1000.00
24,4,1000,1000.00
48,2,1000,1000.00
96,1,1000,1000.00
15,8,800,1000.00
30,4,800,1000.00
60,2,800,1000.00
120,1,800,1000.00
10,16,600,1000.00
20,8,600,1000.00
40,4,600,1000.00
80,2,600,1000.00
160,1,600,1000.00
3,64,500,1000.00
12,16,500,1000.00
24,8,500,1000.00
48,4,500,1000.00
96,2,500,1000.00
192,1,500,1000.00
15,16,400,1000.00
30,8,400,1000.00
60,4,400,1000.00
120,2,400,1000.00
240,1,400,1000.00
5,64,300,1000.00
20,16,300,1000.00
40,8,300,1000.00
80,4,300,1000.00
160,2,300,1000.00
30,16,200,1000.00
60,8,200,1000.00
120,4,200,1000.00
240,2,200,1000.00
15,64,100,1000.00
60,16,100,1000.00
120,8,100,1000.00
240,4,100,1000.00
1,1,96100,998.96
31,1,3100,998.96
1,1,96200,997.92
1,2,48100,997.92
2,1,48100,997.92
13,1,7400,997.92
13,2,3700,997.92
26,1,3700,997.92
37,1,2600,997.92
37,2,1300,997.92
74,1,1300,997.92
1,1,96300,996.88
3,1,32100,996.88
9,1,10700,996.88
107,1,900,996.88
1,1,96400,995.85
1,2,48200,995.85
2,1,48200,995.85
1,4,24100,995.85
2,2,24100,995.85
4,1,24100,995.85
241,1,400,995.85
241,2,200,995.85
241,4,100,995.85
1,1,96500,994.82
5,1,19300,994.82
193,1,500,994.82
1,1,96600,993.79
1,2,48300,993.79
2,1,48300,993.79
3,1,32200,993.79
3,2,16100,993.79
6,1,16100,993.79
7,1,13800,993.79
7,2,6900,993.79
14,1,6900,993.79
21,1,4600,993.79
23,1,4200,993.79
21,2,2300,993.79
42,1,2300,993.79
23,2,2100,993.79
46,1,2100,993.79
69,1,1400,993.79
69,2,700,993.79
138,1,700,993.79
161,1,600,993.79
161,2,300,993.79
1,1,96700,992.76
1,1,96800,991.74
1,2,48400,991.74
2,1,48400,991.74
1,4,24200,991.74
2,2,24200,991.74
4,1,24200,991.74
1,8,12100,991.74
2,4,12100,991.74
4,2,12100,991.74
8,1,12100,991.74
11,1,8800,991.74
11,2,4400,991.74
22,1,4400,991.74
11,4,2200,991.74
22,2,2200,991.74
44,1,2200,991.74
11,8,1100,991.74
22,4,1100,991.74
44,2,1100,991.74
88,1,1100,991.74
121,1,800,991.74
121,2,400,991.74
242,1,400,991.74
121,4,200,991.74
242,2,200,991.74
121,8,100,991.74
242,4,100,991.74
1,1,96900,990.71
3,1,32300,990.71
17,1,5700,990.71
19,1,5100,990.71
51,1,1900,990.71
57,1,1700,990.71
1,1,97000,989.69
1,2,48500,989.69
2,1,48500,989.69
5,1,19400,989.69
5,2,9700,989.69
10,1,9700,989.69
97,1,1000,989.69
97,2,500,989.69
194,1,500,989.69
1,1,97100,988.67
1,1,97200,987.65
1,2,48600,987.65
2,1,48600,987.65
3,1,32400,987.65
1,4,24300,987.65
2,2,24300,987.65
4,1,24300,987.65
3,2,16200,987.65
6,1,16200,987.65
9,1,10800,987.65
3,4,8100,987.65
6,2,8100,987.65
12,1,8100,987.65
9,2,5400,987.65
18,1,5400,987.65
27,1,3600,987.65
9,4,2700,987.65
18,2,2700,987.65
36,1,2700,987.65
27,2,1800,987.65
54,1,1800,987.65
81,1,1200,987.65
27,4,900,987.65
54,2,900,987.65
108,1,900,987.65
81,2,600,987.65
162,1,600,987.65
243,1,400,987.65
81,4,300,987.65
162,2,300,987.65
243,2,200,987.65
243,4,100,987.65
1,1,97300,986.64
7,1,13900,986.64
139,1,700,986.64
1,1,97400,985.63
1,2,48700,985.63
2,1,48700,985.63
1,1,97500,984.62
3,1,32500,984.62
5,1,19500,984.62
13,1,7500,984.62
15,1,6500,984.62
25,1,3900,984.62
39,1,2500,984.62
65,1,1500,984.62
75,1,1300,984.62
195,1,500,984.62
1,1,97600,983.61
1,2,48800,983.61
2,1,48800,983.61
1,4,24400,983.61
2,2,24400,983.61
4,1,24400,983.61
1,8,12200,983.61
2,4,12200,983.61
4,2,12200,983.61
8,1,12200,983.61
1,16,6100,983.61
2,8,6100,983.61
4,4,6100,983.61
8,2,6100,983.61
16,1,6100,983.61
61,1,1600,983.61
61,2,800,983.61
122,1,800,983.61
61,4,400,983.61
122,2,400,983.61
244,1,400,983.61
61,8,200,983.61
122,4,200,983.61
244,2,200,983.61
61,16,100,983.61
122,8,100,983.61
244,4,100,983.61
1,1,97700,982.60
1,1,97800,981.60
1,2,48900,981.60
2,1,48900,981.60
3,1,32600,981.60
3,2,16300,981.60
6,1,16300,981.60
163,1,600,981.60
163,2,300,981.60
1,1,97900,980.59
11,1,8900,980.59
89,1,1100,980.59
1,1,98000,979.59
1,2,49000,979.59
2,1,49000,979.59
1,4,24500,979.59
2,2,24500,979.59
4,1,24500,979.59
5,1,19600,979.59
7,1,14000,979.59
5,2,9800,979.59
10,1,9800,979.59
7,2,7000,979.59
14,1,7000,979.59
5,4,4900,979.59
10,2,4900,979.59
20,1,4900,979.59
7,4,3500,979.59
14,2,3500,979.59
28,1,3500,979.59
35,1,2800,979.59
49,1,2000,979.59
35,2,1400,979.59
70,1,1400,979.59
49,2,1000,979.59
98,1,1000,979.59
35,4,700,979.59
70,2,700,979.59
140,1,700,979.59
49,4,500,979.59
98,2,500,979.59
196,1,500,979.59
245,1,400,979.59
245,2,200,979.59
245,4,100,979.59
1,1,98100,978.59
3,1,32700,978.59
9,1,10900,978.59
109,1,900,978.59
1,1,98200,977.60
1,2,49100,977.60
2,1,49100,977.60
1,1,98300,976.60
98,256,171200,976.56
107,256,156800,976.56
28,1024,149800,976.56
112,256,149800,976.56
49,1024,85600,976.56
196,256,85600,976.56
214,256,78400,976.56
56,1024,74900,976.56
224,256,74900,976.56
98,1024,42800,976.56
107,1024,39200,976.56
196,1024,21400,976.56
214,1024,19600,976.56
1,1,98400,975.61
1,2,49200,975.61
2,1,49200,975.61
3,1,32800,975.61
1,4,24600,975.61
2,2,24600,975.61
4,1,24600,975.61
3,2,16400,975.61
6,1,16400,975.61
1,8,12300,975.61
2,4,12300,975.61
4,2,12300,975.61
8,1,12300,975.61
3,4,8200,975.61
6,2,8200,975.61
12,1,8200,975.61
3,8,4100,975.61
6,4,4100,975.61
12,2,4100,975.61
24,1,4100,975.61
41,1,2400,975.61
41,2,1200,975.61
82,1,1200,975.61
123,1,800,975.61
41,4,600,975.61
82,2,600,975.61
164,1,600,975.61
123,2,400,975.61
246,1,400,975.61
41,8,300,975.61
82,4,300,975.61
164,2,300,975.61
123,4,200,975.61
246,2,200,975.61
123,8,100,975.61
246,4,100,975.61
1,1,98500,974.62
5,1,19700,974.62
197,1,500,974.62
1,1,98600,973.63
1,2,49300,973.63
2,1,49300,973.63
17,1,5800,973.63
29,1,3400,973.63
17,2,2900,973.63
34,1,2900,973.63
29,2,1700,973.63
58,1,1700,973.63
1,1,98700,972.64
3,1,32900,972.64
7,1,14100,972.64
21,1,4700,972.64
47,1,2100,972.64
141,1,700,972.64
1,1,98800,971.66
1,2,49400,971.66
2,1,49400,971.66
1,4,24700,971.66
2,2,24700,971.66
4,1,24700,971.66
13,1,7600,971.66
19,1,5200,971.66
13,2,3800,971.66
26,1,3800,971.66
19,2,2600,971.66
38,1,2600,971.66
13,4,1900,971.66
26,2,1900,971.66
52,1,1900,971.66
19,4,1300,971.66
38,2,1300,971.66
76,1,1300,971.66
247,1,400,971.66
247,2,200,971.66
247,4,100,971.66
1,1,98900,970.68
23,1,4300,970.68
43,1,2300,970.68
1,1,99000,969.70
1,2,49500,969.70
2,1,49500,969.70
3,1,33000,969.70
5,1,19800,969.70
3,2,16500,969.70
6,1,16500,969.70
9,1,11000,969.70
5,2,9900,969.70
10,1,9900,969.70
11,1,9000,969.70
15,1,6600,969.70
9,2,5500,969.70
18,1,5500,969.70
11,2,4500,969.70
22,1,4500,969.70
15,2,3300,969.70
30,1,3300,969.70
33,1,3000,969.70
45,1,2200,969.70
55,1,1800,969.70
33,2,1500,969.70
66,1,1500,969.70
45,2,1100,969.70
90,1,1100,969.70
99,1,1000,969.70
55,2,900,969.70
110,1,900,969.70
165,1,600,969.70
99,2,500,969.70
198,1,500,969.70
165,2,300,969.70
1,1,99100,968.72
1,1,99200,967.74
1,2,49600,967.74
2,1,49600,967.74
1,4,24800,967.74
2,2,24800,967.74
4,1,24800,967.74
1,8,12400,967.74
2,4,12400,967.74
4,2,12400,967.74
8,1,12400,967.74
1,16,6200,967.74
2,8,6200,967.74
4,4,6200,967.74
8,2,6200,967.74
16,1,6200,967.74
31,1,3200,967.74
2,16,3100,967.74
4,8,3100,967.74
8,4,3100,967.74
16,2,3100,967.74
32,1,3100,967.74
31,2,1600,967.74
62,1,1600,967.74
31,4,800,967.74
62,2,800,967.74
124,1,800,967.74
31,8,400,967.74
62,4,400,967.74
124,2,400,967.74
248,1,400,967.74
31,16,200,967.74
62,8,200,967.74
124,4,200,967.74
248,2,200,967.74
62,16,100,967.74
124,8,100,967.74
248,4,100,967.74
1,1,99300,966.77
3,1,33100,966.77
1,1,99400,965.79
1,2,49700,965.79
2,1,49700,965.79
7,1,14200,965.79
7,2,7100,965.79
14,1,7100,965.79
71,1,1400,965.79
71,2,700,965.79
142,1,700,965.79
1,1,99500,964.82
5,1,19900,964.82
199,1,500,964.82
1,1,99600,963.86
1,2,49800,963.86
2,1,49800,963.86
3,1,33200,963.86
1,4,24900,963.86
2,2,24900,963.86
4,1,24900,963.86
3,2,16600,963.86
6,1,16600,963.86
3,4,8300,963.86
6,2,8300,963.86
12,1,8300,963.86
83,1,1200,963.86
83,2,600,963.86
166,1,600,963.86
249,1,400,963.86
83,4,300,963.86
166,2,300,963.86
249,2,200,963.86
249,4,100,963.86
1,1,99700,962.89
1,1,99800,961.92
1,2,49900,961.92
2,1,49900,961.92
1,1,99900,960.96
3,1,33300,960.96
9,1,11100,960.96
27,1,3700,960.96
37,1,2700,960.96
111,1,900,960.96
1,1,100000,960.00
1,2,50000,960.00
2,1,50000,960.00
1,4,25000,960.00
2,2,25000,960.00
4,1,25000,960.00
5,1,20000,960.00
1,8,12500,960.00
2,4,12500,960.00
4,2,12500,960.00
8,1,12500,960.00
5,2,10000,960.00
10,1,10000,960.00
5,4,5000,960.00
10,2,5000,960.00
20,1,5000,960.00
25,1,4000,960.00
5,8,2500,960.00
10,4,2500,960.00
20,2,2500,960.00
40,1,2500,960.00
25,2,2000,960.00
50,1,2000,960.00
25,4,1000,960.00
50,2,1000,960.00
100,1,1000,960.00
125,1,800,960.00
25,8,500,960.00
50,4,500,960.00
100,2,500,960.00
200,1,500,960.00
125,2,400,960.00
250,1,400,960.00
125,4,200,960.00
250,2,200,960.00
125,8,100,960.00
250,4,100,960.00
1,1,100100,959.04
7,1,14300,959.04
11,1,9100,959.04
13,1,7700,959.04
77,1,1300,959.04
91,1,1100,959.04
143,1,700,959.04
1,1,100200,958.08
1,2,50100,958.08
2,1,50100,958.08
3,1,33400,958.08
3,2,16700,958.08
6,1,16700,958.08
167,1,600,958.08
167,2,300,958.08
1,1,100300,957.13
17,1,5900,957.13
59,1,1700,957.13
1,1,100400,956.18
1,2,50200,956.18
2,1,50200,956.18
1,4,25100,956.18
2,2,25100,956.18
4,1,25100,956.18
251,1,400,956.18
251,2,200,956.18
251,4,100,956.18
1,1,100500,955.22
3,1,33500,955.22
5,1,20100,955.22
15,1,6700,955.22
67,1,1500,955.22
201,1,500,955.22
1,1,100600,954.27
1,2,50300,954.27
2,1,50300,954.27
1,1,100700,953.33
19,1,5300,953.33
53,1,1900,953.33
1,1,100800,952.38
1,2,50400,952.38
2,1,50400,952.38
3,1,33600,952.38
1,4,25200,952.38
2,2,25200,952.38
4,1,25200,952.38
3,2,16800,952.38
6,1,16800,952.38
7,1,14400,952.38
1,8,12600,952.38
2,4,12600,952.38
4,2,12600,952.38
8,1,12600,952.38
9,1,11200,952.38
3,4,8400,952.38
6,2,8400,952.38
12,1,8400,952.38
7,2,7200,952.38
14,1,7200,952.38
1,16,6300,952.38
2,8,6300,952.38
4,4,6300,952.38
8,2,6300,952.38
16,1,6300,952.38
9,2,5600,952.38
18,1,5600,952.38
21,1,4800,952.38
3,8,4200,952.38
6,4,4200,952.38
12,2,4200,952.38
24,1,4200,952.38
7,4,3600,952.38
14,2,3600,952.38
28,1,3600,952.38
9,4,2800,952.38
18,2,2800,952.38
36,1,2800,952.38
21,2,2400,952.38
42,1,2400,952.38
3,16,2100,952.38
6,8,2100,952.38
12,4,2100,952.38
24,2,2100,952.38
48,1,2100,952.38
7,8,1800,952.38
14,4,1800,952.38
28,2,1800,952.38
56,1,1800,952.38
63,1,1600,952.38
9,8,1400,952.38
18,4,1400,952.38
36,2,1400,952.38
72,1,1400,952.38
21,4,1200,952.38
42,2,1200,952.38
84,1,1200,952.38
7,16,900,952.38
14,8,900,952.38
28,4,900,952.38
56,2,900,952.38
112,1,900,952.38
63,2,800,952.38
126,1,800,952.38
9,16,700,952.38
18,8,700,952.38
36,4,700,952.38
72,2,700,952.38
144,1,700,952.38
21,8,600,952.38
42,4,600,952.38
84,2,600,952.38
168,1,600,952.38
63,4,400,952.38
126,2,400,952.38
252,1,400,952.38
21,16,300,952.38
42,8,300,952.38
84,4,300,952.38
168,2,300,952.38
63,8,200,952.38
126,4,200,952.38
252,2,200,952.38
63,16,100,952.38
126,8,100,952.38
252,4,100,952.38
1,1,100900,951.44
1,1,101000,950.50
1,2,50500,950.50
2,1,50500,950.50
5,1,20200,950.50
5,2,10100,950.50
10,1,10100,950.50
101,1,1000,950.50
101,2,500,950.50
202,1,500,950.50
1,1,101100,949.55
3,1,33700,949.55
1,1,101200,948.62
1,2,50600,948.62
2,1,50600,948.62
1,4,25300,948.62
2,2,25300,948.62
4,1,25300,948.62
11,1,9200,948.62
11,2,4600,948.62
22,1,4600,948.62
23,1,4400,948.62
11,4,2300,948.62
22,2,2300,948.62
44,1,2300,948.62
23,2,2200,948.62
46,1,2200,948.62
23,4,1100,948.62
46,2,1100,948.62
92,1,1100,948.62
253,1,400,948.62
253,2,200,948.62
253,4,100,948.62
1,1,101300,947.68
1,1,101400,946.75
1,2,50700,946.75
2,1,50700,946.75
3,1,33800,946.75
3,2,16900,946.75
6,1,16900,946.75
13,1,7800,946.75
13,2,3900,946.75
26,1,3900,946.75
39,1,2600,946.75
39,2,1300,946.75
78,1,1300,946.75
169,1,600,946.75
169,2,300,946.75
1,1,101500,945.81
5,1,20300,945.81
7,1,14500,945.81
29,1,3500,945.81
35,1,2900,945.81
145,1,700,945.81
203,1,500,945.81
1,1,101600,944.88
1,2,50800,944.88
2,1,50800,944.88
1,4,25400,944.88
2,2,25400,944.88
4,1,25400,944.88
1,8,12700,944.88
2,4,12700,944.88
4,2,12700,944.88
8,1,12700,944.88
127,1,800,944.88
127,2,400,944.88
254,1,400,944.88
127,4,200,944.88
254,2,200,944.88
127,8,100,944.88
254,4,100,944.88
1,1,101700,943.95
3,1,33900,943.95
9,1,11300,943.95
113,1,900,943.95
1,1,101800,943.03
1,2,50900,943.03
2,1,50900,943.03
1,1,101900,942.10
1,1,102000,941.18
1,2,51000,941.18
2,1,51000,941.18
3,1,34000,941.18
1,4,25500,941.18
2,2,25500,941.18
4,1,25500,941.18
5,1,20400,941.18
3,2,17000,941.18
6,1,17000,941.18
5,2,10200,941.18
10,1,10200,941.18
3,4,8500,941.18
6,2,8500,941.18
12,1,8500,941.18
15,1,6800,941.18
17,1,6000,941.18
5,4,5100,941.18
10,2,5100,941.18
20,1,5100,941.18
15,2,3400,941.18
30,1,3400,941.18
17,2,3000,941.18
34,1,3000,941.18
51,1,2000,941.18
15,4,1700,941.18
30,2,1700,941.18
60,1,1700,941.18
17,4,1500,941.18
34,2,1500,941.18
68,1,1500,941.18
85,1,1200,941.18
51,2,1000,941.18
102,1,1000,941.18
85,2,600,941.18
170,1,600,941.18
51,4,500,941.18
102,2,500,941.18
204,1,500,941.18
255,1,400,941.18
85,4,300,941.18
170,2,300,941.18
255,2,200,941.18
255,4,100,941.18
1,1,102100,940.25
1,1,102200,939.33
1,2,51100,939.33
2,1,51100,939.33
7,1,14600,939.33
7,2,7300,939.33
14,1,7300,939.33
73,1,1400,939.33
73,2,700,939.33
146,1,700,939.33
1,1,102300,938.42
3,1,34100,938.42
11,1,9300,938.42
31,1,3300,938.42
33,1,3100,938.42
93,1,1100,938.42
1,1,102400,937.50
1,2,51200,937.50
2,1,51200,937.50
1,4,25600,937.50
2,2,25600,937.50
4,1,25600,937.50
1,8,12800,937.50
2,4,12800,937.50
4,2,12800,937.50
8,1,12800,937.50
1,16,6400,937.50
2,8,6400,937.50
4,4,6400,937.50
8,2,6400,937.50
16,1,6400,937.50
2,16,3200,937.50
4,8,3200,937.50
8,4,3200,937.50
16,2,3200,937.50
32,1,3200,937.50
1,64,1600,937.50
4,16,1600,937.50
8,8,1600,937.50
16,4,1600,937.50
32,2,1600,937.50
64,1,1600,937.50
2,64,800,937.50
8,16,800,937.50
16,8,800,937.50
32,4,800,937.50
64,2,800,937.50
128,1,800,937.50
1,256,400,937.50
4,64,400,937.50
16,16,400,937.50
32,8,400,937.50
64,4,400,937.50
128,2,400,937.50
2,256,200,937.50
8,64,200,937.50
32,16,200,937.50
64,8,200,937.50
128,4,200,937.50
1,1024,100,937.50
4,256,100,937.50
16,64,100,937.50
64,16,100,937.50
128,8,100,937.50
1,1,102500,936.59
5,1,20500,936.59
25,1,4100,936.59
41,1,2500,936.59
205,1,500,936.59
1,1,102600,935.67
1,2,51300,935.67
2,1,51300,935.67
3,1,34200,935.67
3,2,17100,935.67
6,1,17100,935.67
9,1,11400,935.67
9,2,5700,935.67
18,1,5700,935.67
19,1,5400,935.67
27,1,3800,935.67
19,2,2700,935.67
38,1,2700,935.67
27,2,1900,935.67
54,1,1900,935.67
57,1,1800,935.67
57,2,900,935.67
114,1,900,935.67
171,1,600,935.67
171,2,300,935.67
1,1,102700,934.76
13,1,7900,934.76
79,1,1300,934.76
1,1,102800,933.85
1,2,51400,933.85
2,1,51400,933.85
1,4,25700,933.85
2,2,25700,933.85
4,1,25700,933.85
1,1,102900,932.94
3,1,34300,932.94
7,1,14700,932.94
21,1,4900,932.94
49,1,2100,932.94
147,1,700,932.94
1,1,103000,932.04
1,2,51500,932.04
2,1,51500,932.04
5,1,20600,932.04
5,2,10300,932.04
10,1,10300,932.04
103,1,1000,932.04
103,2,500,932.04
206,1,500,932.04
1,1,103100,931.13
1,1,103200,930.23
1,2,51600,930.23
2,1,51600,930.23
3,1,34400,930.23
1,4,25800,930.23
2,2,25800,930.23
4,1,25800,930.23
3,2,17200,930.23
6,1,17200,930.23
1,8,12900,930.23
2,4,12900,930.23
4,2,12900,930.23
8,1,12900,930.23
3,4,8600,930.23
6,2,8600,930.23
12,1,8600,930.23
3,8,4300,930.23
6,4,4300,930.23
12,2,4300,930.23
24,1,4300,930.23
43,1,2400,930.23
43,2,1200,930.23
86,1,1200,930.23
129,1,800,930.23
43,4,600,930.23
86,2,600,930.23
172,1,600,930.23
129,2,400,930.23
43,8,300,930.23
86,4,300,930.23
172,2,300,930.23
129,4,200,930.23
129,8,100,930.23
1,1,103300,929.33
1,1,103400,928.43
1,2,51700,928.43
2,1,51700,928.43
11,1,9400,928.43
11,2,4700,928.43
22,1,4700,928.43
47,1,2200,928.43
47,2,1100,928.43
94,1,1100,928.43
1,1,103500,927.54
3,1,34500,927.54
5,1,20700,927.54
9,1,11500,927.54
15,1,6900,927.54
23,1,4500,927.54
45,1,2300,927.54
69,1,1500,927.54
115,1,900,927.54
207,1,500,927.54
1,1,103600,926.64
1,2,51800,926.64
2,1,51800,926.64
1,4,25900,926.64
2,2,25900,926.64
4,1,25900,926.64
7,1,14800,926.64
7,2,7400,926.64
14,1,7400,926.64
7,4,3700,926.64
14,2,3700,926.64
28,1,3700,926.64
37,1,2800,926.64
37,2,1400,926.64
74,1,1400,926.64
37,4,700,926.64
74,2,700,926.64
148,1,700,926.64
1,1,103700,925.75
17,1,6100,925.75
61,1,1700,925.75
1,1,103800,924.86
1,2,51900,924.86
2,1,51900,924.86
3,1,34600,924.86
3,2,17300,924.86
6,1,17300,924.86
173,1,600,924.86
173,2,300,924.86
1,1,103900,923.97
1,1,104000,923.08
1,2,52000,923.08
2,1,52000,923.08
1,4,26000,923.08
2,2,26000,923.08
4,1,26000,923.08
5,1,20800,923.08
1,8,13000,923.08
2,4,13000,923.08
4,2,13000,923.08
8,1,13000,923.08
5,2,10400,923.08
10,1,10400,923.08
13,1,8000,923.08
1,16,6500,923.08
2,8,6500,923.08
4,4,6500,923.08
8,2,6500,923.08
16,1,6500,923.08
5,4,5200,923.08
10,2,5200,923.08
20,1,5200,923.08
13,2,4000,923.08
26,1,4000,923.08
5,8,2600,923.08
10,4,2600,923.08
20,2,2600,923.08
40,1,2600,923.08
13,4,2000,923.08
26,2,2000,923.08
52,1,2000,923.08
65,1,1600,923.08
5,16,1300,923.08
10,8,1300,923.08
20,4,1300,923.08
40,2,1300,923.08
80,1,1300,923.08
13,8,1000,923.08
26,4,1000,923.08
52,2,1000,923.08
104,1,1000,923.08
65,2,800,923.08
130,1,800,923.08
13,16,500,923.08
26,8,500,923.08
52,4,500,923.08
104,2,500,923.08
208,1,500,923.08
65,4,400,923.08
130,2,400,923.08
65,8,200,923.08
130,4,200,923.08
65,16,100,923.08
130,8,100,923.08
1,1,104100,922.19
3,1,34700,922.19
1,1,104200,921.31
1,2,52100,921.31
2,1,52100,921.31
1,1,104300,920.42
7,1,14900,920.42
149,1,700,920.42
1,1,104400,919.54
1,2,52200,919.54
2,1,52200,919.54
3,1,34800,919.54
1,4,26100,919.54
2,2,26100,919.54
4,1,26100,919.54
3,2,17400,919.54
6,1,17400,919.54
9,1,11600,919.54
3,4,8700,919.54
6,2,8700,919.54
12,1,8700,919.54
9,2,5800,919.54
18,1,5800,919.54
29,1,3600,919.54
9,4,2900,919.54
18,2,2900,919.54
36,1,2900,919.54
29,2,1800,919.54
58,1,1800,919.54
87,1,1200,919.54
29,4,900,919.54
58,2,900,919.54
116,1,900,919.54
87,2,600,919.54
174,1,600,919.54
87,4,300,919.54
174,2,300,919.54
1,1,104500,918.66
5,1,20900,918.66
11,1,9500,918.66
19,1,5500,918.66
55,1,1900,918.66
95,1,1100,918.66
209,1,500,918.66
1,1,104600,917.78
1,2,52300,917.78
2,1,52300,917.78
1,1,104700,916.91
3,1,34900,916.91
1,1,104800,916.03
1,2,52400,916.03
2,1,52400,916.03
1,4,26200,916.03
2,2,26200,916.03
4,1,26200,916.03
1,8,13100,916.03
2,4,13100,916.03
4,2,13100,916.03
8,1,13100,916.03
131,1,800,916.03
131,2,400,916.03
131,4,200,916.03
131,8,100,916.03
1,1,104900,915.16
1,1,105000,914.29
1,2,52500,914.29
2,1,52500,914.29
3,1,35000,914.29
5,1,21000,914.29
3,2,17500,914.29
6,1,17500,914.29
7,1,15000,914.29
5,2,10500,914.29
10,1,10500,914.29
7,2,7500,914.29
14,1,7500,914.29
15,1,7000,914.29
21,1,5000,914.29
25,1,4200,914.29
15,2,3500,914.29
30,1,3500,914.29
35,1,3000,914.29
21,2,2500,914.29
42,1,2500,914.29
25,2,2100,914.29
50,1,2100,914.29
35,2,1500,914.29
70,1,1500,914.29
75,1,1400,914.29
105,1,1000,914.29
75,2,700,914.29
150,1,700,914.29
175,1,600,914.29
105,2,500,914.29
210,1,500,914.29
175,2,300,914.29
1,1,105100,913.42
1,1,105200,912.55
1,2,52600,912.55
2,1,52600,912.55
1,4,26300,912.55
2,2,26300,912.55
4,1,26300,912.55
1,1,105300,911.68
3,1,35100,911.68
9,1,11700,911.68
13,1,8100,911.68
27,1,3900,911.68
39,1,2700,911.68
81,1,1300,911.68
117,1,900,911.68
1,1,105400,910.82
1,2,52700,910.82
2,1,52700,910.82
17,1,6200,910.82
31,1,3400,910.82
17,2,3100,910.82
34,1,3100,910.82
31,2,1700,910.82
62,1,1700,910.82
1,1,105500,909.95
5,1,21100,909.95
211,1,500,909.95
1,1,105600,909.09
1,2,52800,909.09
2,1,52800,909.09
3,1,35200,909.09
1,4,26400,909.09
2,2,26400,909.09
4,1,26400,909.09
3,2,17600,909.09
6,1,17600,909.09
1,8,13200,909.09
2,4,13200,909.09
4,2,13200,909.09
8,1,13200,909.09
11,1,9600,909.09
3,4,8800,909.09
6,2,8800,909.09
12,1,8800,909.09
1,16,6600,909.09
2,8,6600,909.09
4,4,6600,909.09
8,2,6600,909.09
16,1,6600,909.09
11,2,4800,909.09
22,1,4800,909.09
3,8,4400,909.09
6,4,4400,909.09
12,2,4400,909.09
24,1,4400,909.09
2,16,3300,909.09
4,8,3300,909.09
8,4,3300,909.09
16,2,3300,909.09
32,1,3300,909.09
33,1,3200,909.09
11,4,2400,909.09
22,2,2400,909.09
44,1,2400,909.09
3,16,2200,909.09
6,8,2200,909.09
12,4,2200,909.09
24,2,2200,909.09
48,1,2200,909.09
33,2,1600,909.09
66,1,1600,909.09
